@id,name:cy,name,highway,@lat,@lon
35560496,Llwyn Ceirios,Cherry Grove,residential,,
35560497,Llwyn Helyg,Willow Grove,tertiary,,
35560499,Heol Albion,Albion Road,residential,,
35590850,Ffordd y Brenin,Kingsway,unclassified,,
35610634,Ffordd Ty Du,Ffordd Ty Du,residential,,
35610641,Lon yr Eglwys,Church Road,unclassified,,
35682773,Ffordd Hendrewen,Ffordd Hendrewen,tertiary,,
35683998,Llwyn Ceirios,Rosewood Avenue,residential,,
35684005,Clos Dickenson,Dickenson Close,residential,,
35684006,Clos Dickenson,Dickenson Close,residential,,
35684008,Clos Richley,Richley Close,residential,,
35684009,Clos Richley,Richley Close,residential,,
35684010,Clos Richley,Richley Close,residential,,
35684011,Clos Richley,Richley Close,residential,,
35693369,Lon yr Eglwys,Church Lane,unclassified,,
35693371,Llwyn Ceirios,Cherry Grove,residential,,
35815244,Llys Bagle,Bagle Court,residential,,
35816069,Clos St. Illtyds,St. Illtyd's Close,residential,,
35816070,Clos St. Illtyds,St. Illtyd's Close,residential,,
35816071,Clos St. Illtyds,St. Illtyd's Close,residential,,
35816072,Clos St. Illtyds,St. Illtyd's Close,residential,,
35816073,Clos St. Illtyds,St. Illtyd's Close,residential,,
35864286,Heol y Bwlch,Bwlch Road,unclassified,,
35864288,Heol y Bwlch,Bwlch Road,unclassified,,
35864295,Heol y Bwlch,Bwlch Road,unclassified,,
35964381,Plas y Parc,Park Place,unclassified,,
35964518,Plas y Parc,Park Place,unclassified,,
35994329,Rhodfa Taunton,Taunton Way,residential,,
35994330,Rhodfa Taunton,Taunton Way,residential,,
35994331,Clos Ascot,Ascot Close,residential,,
35994332,Clos Sedgefield,Sedgefield Close,residential,,
35994334,Clos Newbury,Newbury Close,residential,,
35994335,Clos Newbury,Newbury Close,residential,,
35994336,Rhiw Newmarket,Newmarket Rise,residential,,
35994337,Rhiw Newmarket,Newmarket Rise,residential,,
35994338,Clos Kelso,Kelso Close,residential,,
35994339,Clos Kelso,Kelso Close,residential,,
35994340,Clos Kelso,Kelso Close,residential,,
35994341,Clos Fontwell,Fontwell Close,residential,,
35994342,Clos Fontwell,Fontwell Close,residential,,
35994345,Clos Efrog,York Close,residential,,
35994346,Clos Efrog,York Close,residential,,
35994347,Clos Beverley,Beverley Close,residential,,
35994348,Clos Beverley,Beverley Close,residential,,
35994349,Rhodfa Kempton,Kempton Way,residential,,
36006296,Ffordd Melin y Nant,Millbrook Road,residential,,
36006314,Clos y Nant,Brook Close,residential,,
36006318,Ochr Y Bryn,Braeside,residential,,
36006323,Glasdir,Greenway,residential,,
36006326,Glasdir,Green Way,residential,,
36071357,Gelli Goodwood,Goodwood Grove,residential,,
36071358,Ffordd Epsom,Epsom Way,residential,,
36071359,Ffordd Epsom,Epsom Way,residential,,
36071360,Clos Cartmel,Cartmel Close,residential,,
36071361,Clos Cartmel,Cartmel Close,residential,,
36071365,Clos Trefdraeth,Newport Close,residential,,
36071366,Clos Trefdraeth,Newport Close,residential,,
36071367,Rhoddfa Cenewydd,Newquay Drive,residential,,
36071370,Ffordd Hendy-gwyn,Whitland Way,residential,,
36071373,Ffordd Hendy-gwyn,Whitland Way,residential,,
36071374,Clos Soleach,Solva Close,residential,,
36071375,Clos Soleach,Solva Close,residential,,
36071390,Ffordd Nant Onnen,Ashburn Way,residential,,
36071393,Ffordd Nant Onnen,Ashburn Way,residential,,
36072854,Ffordd Barter,Barter Road,residential,,
36072860,Llys Barter,Barter Court,residential,,
36072866,Llys Hackett,Hackett Court,residential,,
36072875,Llys Corunna,Corunna Court,service,,
36072882,Rhodfa Hampson,Hampson Avenue,residential,,
36226165,Rhodfa Coed Cerdinen,Rowan Tree Avenue,residential,,
36226168,Rhodfa Coed Cerdinen,Rowan Tree Avenue,residential,,
36226171,Rhodfa Coed Cerdinen,Rowan Tree Avenue,residential,,
36226182,Rhodfa Coed Cerdinen,Rowan Tree Avenue,residential,,
36270229,Teras Queensway,Queensway Terrace,footway,,
36270238,Ffordd y Barwn,Barons Road,residential,,
36270243,Stryt Ystrad,Dale Street,residential,,
36810729,Stryd Bodfor,Bodfor Street,tertiary,,
36820706,Heol Morfa,Lake Road,residential,,
36820707,Rhodfa Dickens,Dickens Avenue,residential,,
36820708,Man Webb,Webb Place,residential,,
36820709,Rhodfa Ruskin,Ruskin Avenue,residential,,
36820711,Heol Morfa,Harvey Crescent,residential,,
36820712,Cilgant Harvey,Harvey Crescent,residential,,
36820713,Cilgant Harvey,Harvey Crescent,residential,,
36820714,Cilgant Harvey,Harvey Crescent,residential,,
36820715,Cilgant Harvey,Harvey Crescent,residential,,
36820716,Cilgant Harvey,Harvey Crescent,residential,,
36820718,Cilgant Harvey,Harvey Crescent,residential,,
36820719,Cilgant Harvey,Harvey Crescent,residential,,
36831802,Cerfnddwysarn,,unclassified,,
36843369,Cresawnt Dylan,Dylan Crescent,residential,,
36843376,Man Morwr,Mariners Point,residential,,
36843377,Man Morwr,Mariners Point,residential,,
36843378,Man Morwr,Mariners Point,residential,,
36843379,Man Morwr,Mariners Point,residential,,
36843380,Man Morwr,Mariners Point,residential,,
36843381,Cei'r Morwr,Mariners Quay,residential,,
36843382,Cei'r Morwr,Mariners Quay,residential,,
36843383,Cei'r Morwr,Mariners Quay,residential,,
36843387,Man Morwr,Mariners Point,residential,,
36843388,Man Morwr,Mariners Point,residential,,
36848109,Heol Morfa,Cronin Avenue,residential,,
36848124,Man Morwr,Mariners Point,residential,,
36848147,Heol yr Ysbyty,Hospital Road,residential,,
36873521,Gatiau'r Stabl,Stablegates,residential,,
36873538,Stryt Iâl,Yale Street,residential,,
36873547,Gatiau'r Stabl,Stablegates,residential,,
36875027,Ffordd Plas Acton,Plas Acton Road,tertiary,,
36875028,Ffordd Plas Acton,Plas Acton Road,residential,,
36875029,Y Dderwen Deg,Fairoaks Crescent,residential,,
36875030,Ffordd Euron,Laburnum Way,residential,,
36875031,Gelli'r Eurwen,Linden Grove,residential,,
36875032,Gelli'r Gollen Ffrengig,Walnut Grove,residential,,
36875033,Clos Y Criafol,Rowan Close,residential,,
36875034,Allt Y Ddol,Meadow Rise,residential,,
36875035,Allt Y Ddol,Meadow Rise,residential,,
36875036,Ffordd Y Goedwig,Forest Road,residential,,
36875037,Rhodfa'r Llwyfen,Elm Walk,residential,,
36875038,Gelli'r Pinwydd,Pine Grove,residential,,
36875045,Gelli Derllwy,Elmanoak Grove,residential,,
36875054,Rhodfa Ddeg,Tenth Avenue,residential,,
36875056,Buddugfa,Victory Place,residential,,
36875058,Stryty Pentre,Pentre Street,tertiary,,
36875059,Rhodfa Mayville,Mayville Avenue,residential,,
36875060,Rhodfa Ty Newydd,New House Avenue,residential,,
36875061,Stryd Y Cyngor,Council Street,residential,,
36875063,Chweched Rhodfa,Sixth Avenue,residential,,
36875066,Pumed Rhodfa,Fifth Avenue,residential,,
36876882,Heol Sandown,Sandown Road,residential,,
36876883,Heol Sandown,Sandown Road,residential,,
36876884,Heol Sandown,Sandown Road,unclassified,,
36876885,Heol Burns,Burns Road,residential,,
36876886,Heol Morfa,Elfed Avenue,residential,,
36876887,Heol Morfa,Burke Avenue,residential,,
36890830,Clos Chanticleer,Chanticleer Close,residential,,
36890831,Tanydre,Tanydre,residential,,
36890842,Tanydre,,residential,,
36890849,Rhodfa'r Saethwr,Archer's Way,residential,,
36890864,Ffordd Montgomery,Montgomery Road,tertiary,,
36890865,Ffordd Montgomery,Mongomery Road,tertiary,,
36890869,Rhoddfa Wilson,Wilson Avenue,residential,,
36890880,Ffordd Colwyn,Colwyn Road,residential,,
36890883,Ffordd Colwyn,Colwyn Road,residential,,
36891521,Rhodfa Wynnstay,Wynnstay Avenue,residential,,
36891526,Ffordd Garner,Garner Road,residential,,
36908826,Heol Morfa,,residential,,
36908829,Rhodfa Lingfield,Lingfield Avenue,residential,,
36908831,Y Poplys,Poplars,residential,,
36908832,Man Rembrandt,Rembrandt Place,residential,,
36908838,Rhodfa Lingfield,Lingfield Avenue,residential,,
36908840,Heol Dewi Sant,St. David's Road,residential,,
36909567,Heol Morfa,Moorland Road,residential,,
36909568,Heol Morfa,Moorland Road,residential,,
36909569,Heol Sandown,Sandown Road,service,,
36910353,Ffordd Baglan,Baglan Way,tertiary,,
36931312,Rhodfa Wheatley,Wheatley Avenue,residential,,
36931314,Man Seabrook,Seabrook Place,residential,,
36951151,Lle Hogarth,Hogarth Place,service,,
36951154,Tir Mwyaren,Berrylands,residential,,
36951158,Lle Hogarth,Hogarth Place,footway,,
36951160,Llys Abbeyville,Abbeyville Court,footway,,
36959362,Llys Pont Helyg,Greenbank Street,residential,,
36959365,Stryt Albert,Albert Street,residential,,
36959369,Ffordd Haig,Haig Road,residential,,
36959372,Stryt y Nelson,Nelson Street,residential,,
36959373,Dol y Ffawydd,Beechley Road,residential,,
36959376,Gerddi Ffawydd,Beech Gardens,residential,,
36959379,Stryt Y Sacson,Saxon Street,residential,,
36959382,Ffordd Stewart,Stuart Way,residential,,
36959383,Rhoddfa Hanover,Hanover Way,residential,,
36959403,Ffordd y Nant,Rivulet Road,residential,,
36960225,Stryt Caer,Chester Street,unclassified,,
37049510,Rhodfa Huntroyde,Huntroyde Avenue,residential,,
37049512,Ffordd Belgrave,Belgrave Road,residential,,
37049513,Ffordd Sonlli,Sontley Road,unclassified,,
37049514,Cwrt Erddig,Erddig Court,residential,,
37049515,Cwrt Erddig,Erddig Court,residential,,
37049517,Ffordd Tudur,Tudor Road,residential,,
37049518,Ffordd Tudur,Tudor Road,residential,,
37049524,Rhodfa Gwydyr,Gwydyr Way,residential,,
37049534,Ffordd y Dyffryn,Valley Way,residential,,
37049536,Cwrt Afallon,Avalon Court,residential,,
37049537,Cwrt Afallon,Avalon Court,residential,,
37049538,Clos y Pren Afal,Applewood Close,residential,,
37049539,Cwrt Pendragon,Pendragon Court,residential,,
37049540,Cwrt Bedwyr,Bedwyr Court,residential,,
37077281,Clos Barton,Barton Close,residential,,
37077282,Clos Barton,Barton Close,residential,,
37077318,Ffordd Erddig,Erddig Road,unclassified,,
37077319,Parc Glas,Green Park,residential,,
37077320,Parc Glas,Green Park,residential,,
37077321,Parc Glas,Green Park,residential,,
37077322,Parc Glas,Green Park,residential,,
37077323,Parc Glas,Green Park,residential,,
37077328,Teras Bryn Drew,Bryn Draw Terrace,residential,,
37092554,Ffordd Neifion,Neptune Road,residential,,
37104063,Ffordd Belmont,Belmont Road,residential,,
37212421,Ffordd Sonlli,Sontley Road,unclassified,,
37212438,Ffordd Caer y Bryn,Hillbury Road,residential,,
37214633,Llys Derwen,Derwen Court,residential,,
37214636,Cae Howard,Howards Field,residential,,
37214643,Cae Howard,Howards Field,residential,,
37235744,Ffordd Alexandra,Alexandra Road,residential,,
37235745,Ffordd Alexandra,Alexandra Road,residential,,
37235746,Ffordd Alexandra,Alexandra Road,residential,,
37264299,Ffordd y Dywysoges Margared,The Princess Margaret Way,tertiary,,
37264643,Rhodfa Bevin,Bevin Avenue,residential,,
37264644,Rhodfa Bevin,Bevin Avenue,residential,,
37264645,Rhodfa Bevin,Bevin Avenue,residential,,
37264646,Rhodfa Bevin,Bevin Avenue,residential,,
37278016,Clos Meithrin,Nursery Close,residential,,
37295145,Ffordd Yr Orsaf,Station Road,tertiary,,
37295243,Heol Y Parc,,service,,
37331077,Heol Moorland,Moorland Road,residential,,
37480418,Rhodfa Gyntaf,First Avenue,residential,,
37480421,Rhodfa'r Dderwen,Oak Tree Avenue,residential,,
37480422,Llys Acasia,Acacia Court,residential,,
37480423,Llys Acacia,Acacia Court,residential,,
37480424,Llys Acacia,Acacia Court,residential,,
37480425,Y Fedwen,Birch Court,residential,,
37480426,Y Fedwen,Birch Court,residential,,
37480427,Y Fedwen,Birch Court,service,,
37484601,Ffordd Treffynnon,Holywell Road,residential,,
37489314,Clos Rheithordy,Rectory Close,residential,,
37489315,Clos y Rheithordy,Rectory Close,residential,,
37516840,Maes Llai,Llay Place Avenue,residential,,
37516842,Rhodfa Plas Llai,Llay Hall Avenue,residential,,
37516910,Rhodfa Ty Newydd,New House Avenue,residential,,
37519500,Rhodfa'r Gorllewin,Western Avenue,tertiary,,
37523841,Ffordd y Dywysoges Margared,The Princess Margaret Way,tertiary,,
37523843,Ffordd y Dywysoges Margared,The Princess Margaret Way,tertiary,,
37523845,Ffordd y Dywysoges Margared,The Princess Margaret Way,tertiary,,
37527492,Llys Owain,Llys Oweins,residential,,
37527493,Ffordd Newydd Llai,Service Road,residential,,
37527494,Rhodfa Hawthorne,Hawthorne Way,residential,,
37527496,Clos Y Plasty,Manor Close,residential,,
37527657,Ffordd Y Glowyr,Miners Road,unclassified,,
37527658,Parc Glowyr,Miners Park,unclassified,,
37527659,Parc Glowyr,Miners Park,unclassified,,
37527661,Ffordd Davy,Davy Way,unclassified,,
37641113,Cilgnant Avondale,Avondale Crescent,residential,,
37641114,Cilgnant Avondale,Avondale Crescent,residential,,
37641115,Ffordd Westbury,Westbury Drive,residential,,
37641116,Ffordd Westbury,Westbury Drive,residential,,
37641117,Cowrt Bridgewater,Bridgewater Mews,residential,,
37641118,Gerddi Chatsworth,Chatsworth Gardens,residential,,
37659276,Sgwâr y Castell,Sgwâr y Castell,primary,,
37659278,Sgwâr y Castell,Sgwâr y Castell,primary,,
37663770,Ffordd Arley,Arley Road,residential,,
37714626,Clos Alun,Alyn Close,residential,,
37714628,Dol Y Derwen,Oaklea Close,residential,,
37855061,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37855063,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37855362,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37856269,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37867436,Ffordd Rhosddu,Rhosddu Road,secondary,,
37867802,Llwybr Cwm Elan,,cycleway,,
37868511,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37868514,Llwybr Cwm Elan,Elan Valley Trail (Rhayader Tunnel section),cycleway,,
37868515,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
37882695,Lon Pont Y Capel,Pont Y Capel Lane,unclassified,,
37882696,Lon Pont Y Capel,Pont Y Capel Lane,unclassified,,
37882697,Lon Pont Y Capel,Pont Y Capel Lane,unclassified,,
37932519,Awel y Môr,Sea Breeze,residential,,
37932673,Tir Gorllewin,Westlands,residential,,
37932679,Gerddi Brooklyn,Brooklyn Gardens,residential,,
37932681,Gerddi Brooklyn,Brooklyn Gardens,service,,
37935361,Heol y Pentref,Village Road,tertiary,,
37935362,Tir Gorllewin,Westlands,residential,,
37935363,Tir Gorllewin,Westlands,residential,,
37935364,Gerddi Brooklyn,Brooklyn Gardens,residential,,
37935365,Gerddi Brooklyn,Brooklyn Gardens,residential,,
37935366,Gerddi Brooklyn,Brooklyn Gardens,residential,,
37936331,Ffordd Deg,Fairway,residential,,
37942757,Heol Minafon,Heol Minafon / Riverside Terrace,residential,,
37942758,Heol Minafon,Heol Minafon / Riverside Terrace,residential,,
37942762,Glan y Môr,Glan y Môr / Marine Terrace,secondary,,
37956106,Clôs Glanaber,Glanaber Close,residential,,
37956107,Clôs Glanaber,Glanaber Close,residential,,
37956109,Lôn Dodd,Dodds Lane,tertiary,,
37956120,Dolydd Bychain,Little Meadows,residential,,
37956133,Clos y Wern,Alder Close,residential,,
37956134,Clos y Wern,Alder Close,residential,,
37956135,Ffordd Myr Y Parc,Park Wall Road,tertiary,,
37972303,Allt Barrett,Barretts Hill,tertiary,,
37972305,Ffordd Myr Y Parc,Park Wall Road,tertiary,,
37976435,Ffordd Deg,Fairway,residential,,
37976439,Heol Southdown,Southdown Road,residential,,
37976444,Heol Southdown,Southdown Road,residential,,
37976446,Heol Southdown,Southdown Road,residential,,
37976449,Rhodfa Aur,Golden Avenue,tertiary,,
37976455,Ffordd Deg,Fairway,residential,,
37997882,Lon y Penrhyn,Penrhyn Drive,residential,,
37997885,Clos Meadway,Meadway Close,residential,,
37997887,Heol Y Frenhines,Queensway,residential,,
37997889,Clos Y Rhaglaw,Regent Close,residential,,
37997890,Rhodfa Nant Onnen,Ashbourne Avenue,residential,,
37997892,Lon Carlton,Carlton Drive,residential,,
37997893,Rhodfa Bentley,Bentley Avenue,residential,,
37997897,Rhodfa Gele,Gele Avenue,residential,,
37997899,Ffordd Menai,Menai Way,residential,,
37997900,Ffordd Menai,Menai Way,residential,,
38022331,Llys Yr Orsaf,Station Court,residential,,
38087483,Maes-yr-Ysgubor,Barnfield,residential,,
38087485,Maes-yr-Ysguvor,Barnfield,residential,,
38087490,Stryt Trefor,Trevor Street,secondary,,
38087509,Coed-y-Cadno,Foxwood Drive,residential,,
38087526,Lon Esless,Esless Lane,footway,,
38087527,Lon Esless,Esless Lane,unclassified,,
38087528,Lon Esless,Esless Lane,footway,,
38087529,Ffordd y Crib Uchel,Highridge Drive,residential,,
38087531,Allt yr Eithin,Thornhill Drive,residential,,
38087532,Buarth Coed Aeron,Woodberry Close,residential,,
38087535,Y Tyddyn,The Homestead,residential,,
38087536,Y Tyddyn,The Homestead,residential,,
38087537,Y Tyddyn,The Homestead,residential,,
38087539,Y Tyddyn,The Homestead,residential,,
38087540,Y Tyddyn,The Homestead,residential,,
38087541,Y Tyddyn,The Homestead,residential,,
38087544,Lon Homestead,Homestead Lane,unclassified,,
38089009,Lon Berse,Berse Lane,secondary,,
38096379,Stryt Argyle,Argyle Street,unclassified,,
38114541,Rhodfa Wilkinson,Wilkinson Drive,residential,,
38114543,Clos Highgrove,Highgrove Close,residential,,
38114544,Clos Treftadaeth,Heritage Close,residential,,
38114547,Clos Kensington,Kensington Close,residential,,
38114549,Clos Sandringham,Sandringham Close,residential,,
38114550,Rhoddfa Wilkinson,Wilkinson Drive,residential,,
38114553,Stryt y Capel,Chapel Street,residential,,
38114555,Stryt Y Marchog,Mount Street,residential,,
38114558,Stryt yr Allt,Hill Street,residential,,
38114560,Maes Amanda,Amanda Grove,residential,,
38114561,Rhoddfa Rhedyn,Ferndale Avenue,residential,,
38114567,Cwrt Tudur,Tudor Court,residential,,
38114568,Cwrt Tudur,Tudor Court,residential,,
38114574,Cwrt Tudur,Tudor Court,residential,,
38123495,Ffordd y Ffynnon,Spring Road,residential,,
38123500,Clos Britannia,Britannia Close,residential,,
38123501,Clos Britannia,Britannia Close,residential,,
38123504,Ystablaur Ysgol,School Mews,residential,,
38123506,Ystablaur Ysgol,School Mews,residential,,
38123515,Maes Celmar,Celmar Grove,residential,,
38123516,Maes Celmar,,residential,,
38123518,Cilgant Wynnstay,Trinity Street,residential,,
38123529,Rhoddfa Langdale,Langdale Avenue,residential,,
38123539,Cilgant Wynnstay,Wynnstay Crescent,residential,,
38123545,Gelli Eldon,Eldon Grove,residential,,
38123549,Gelli Eldon,Eldon Grove,residential,,
38123554,Rhoddfa Trefor,Trevor Avenue,residential,,
38123563,Stryt Henri,Henry Street,residential,,
38123570,Maes yr Hal,Summerfields,residential,,
38123581,Trem Hyfryd,Fairview,residential,,
38123585,Ger y Coed,Woodside Court,residential,,
38123588,Rhoddfa Tynwydd,Pinewood Close,residential,,
38123589,Rhodfa'r Llwyni,Hedgeway Close,residential,,
38123594,Crwt Derwen,Oakwood Court,residential,,
38123595,Crwt Derwen,Oakwood Court,residential,,
38123604,Clos y Ddol,Meadow Close,residential,,
38135700,Rhodfa Hardwick,Hardwick Drive,residential,,
38135701,Cwrt Lambourne,Lambourne Court,residential,,
38135702,Cwrt Lambourne,Lambourne Court,residential,,
38135704,Cwrt Lambourne,Lambourne Court,living_street,,
38135705,Cwrt Lambourne,Lambourne Court,living_street,,
38161401,Stryd yr Eglwys,Church Street,unclassified,,
38161402,Ffordd Alun,Alyn Road,residential,,
38161403,Ffordd yr Heulfan,Heulfan Way,residential,,
38161404,Ffordd yr Heulfan,Heulfan Way,residential,,
38161405,Ffordd y Drindod,Trinity Way,residential,,
38235608,Ffordd Fawr,Main Road,secondary,,
38279785,Ffordd y Ffwrnais,Furnace Road,unclassified,,
38285298,Ffordd Parc Y Gelli,Grove Park Road,unclassified,,
38299954,Rhodfa Shaftesbury Avenue,Shaftesbury Avenue,residential,,
38299955,Rhodfa Shaftesbury Avenue,Shaftesbury Avenue,residential,,
38299956,Erw Heulog,Sunnyacre,residential,,
38299960,Dôl y Grug,Heatherdale Close,residential,,
38299964,Clos Y Gweundir,Heathwood Close,residential,,
38299967,Clos Arenig,Arenig Close,residential,,
38299974,Ffordd Y Bannau,Beacon Road,residential,,
38299993,Rhoda'f gollen,Hazel Avenue,residential,,
38299997,Rhodfa Hamlington,Hamlington Avenue,residential,,
